Company Name,Location,Detail,Status Rocket, Rocket,Status Mission,Country of Launch,Companys Country of Origin,Private or State Run,DateTime,Year,Month,Day,Date,Time
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",Atlas-SLV3D Centaur-D1A | Intelsat 4 F6,StatusRetired,,Failure,USA,USA,P,1975-02-20 23:35:00+00:00,1975,02,20,20/02/1975,23:35
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 709,StatusRetired,,Success,Russia,Russia,S,1975-02-12 14:30:00+00:00,1975,02,12,12/02/1975,14:30
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 708,StatusRetired,,Success,Russia,Russia,S,1975-02-12 03:30:00+00:00,1975,02,12,12/02/1975,03:30
CNES,"ELD, Guiana Space Centre, French Guiana, France",Diamant BP4 | Starlette,StatusRetired,,Success,France,France,S,1975-02-06 16:35:00+00:00,1975,02,06,06/02/1975,16:35
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Molniya-M /Block L | Molniya-2 n†­47,StatusRetired,,Success,Russia,Russia,S,1975-02-06 04:49:00+00:00,1975,02,06,06/02/1975,04:49
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 707,StatusRetired,,Success,Russia,Russia,S,1975-02-05 13:15:00+00:00,1975,02,05,05/02/1975,13:15
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Molniya-M /Block 2BL | Cosmos 706,StatusRetired,,Success,Russia,Russia,S,1975-01-30 15:02:00+00:00,1975,01,30,30/01/1975,15:02
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Cosmos-2I (63SM) | Cosmos 705,StatusRetired,,Success,Russia,Russia,S,1975-01-28 12:05:00+00:00,1975,01,28,28/01/1975,12:05
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 704,StatusRetired,,Success,Russia,Russia,S,1975-01-23 11:00:00+00:00,1975,01,23,23/01/1975,11:00
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Cosmos-2I (63SM) | Cosmos 703,StatusRetired,,Success,Russia,Russia,S,1975-01-21 11:04:00+00:00,1975,01,21,21/01/1975,11:04
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Voskhod | Cosmos 702,StatusRetired,,Success,Kazakhstan,Russia,S,1975-01-17 09:00:00+00:00,1975,01,17,17/01/1975,09:00
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Soyuz | Soyuz 17,StatusRetired,,Success,Kazakhstan,Russia,S,1975-01-10 21:43:00+00:00,1975,01,10,10/01/1975,21:43
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Voskhod | Cosmos 701,StatusRetired,,Success,Kazakhstan,Russia,S,1974-12-27 09:10:00+00:00,1974,12,27,27/12/1974,09:10
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 700,StatusRetired,,Success,Russia,Russia,S,1974-12-26 11:59:00+00:00,1974,12,26,26/12/1974,11:59
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",Tsyklon-2 | Cosmos 699,StatusRetired,,Success,Kazakhstan,Russia,S,1974-12-24 11:00:00+00:00,1974,12,24,24/12/1974,11:00
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Molniya-M /Block L | Molniya-2 n†­46,StatusRetired,,Success,Russia,Russia,S,1974-12-21 02:19:00+00:00,1974,12,21,21/12/1974,02:19
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 698,StatusRetired,,Success,Russia,Russia,S,1974-12-18 14:12:00+00:00,1974,12,18,18/12/1974,14:12
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Vostok-2M | Meteor n†­30,StatusRetired,,Success,Russia,Russia,S,1974-12-17 11:45:00+00:00,1974,12,17,17/12/1974,11:45
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 697,StatusRetired,,Partial Failure,Russia,Russia,S,1974-12-13 13:30:00+00:00,1974,12,13,13/12/1974,13:30
Martin Marietta,"SLC-41, Cape Canaveral AFS, Florida, USA",Titan IIIE | Helios-1,StatusRetired,,Success,USA,USA,P,1974-12-10 07:11:00+00:00,1974,12,10,10/12/1974,07:11
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Soyuz U | Soyuz 16,StatusRetired,,Success,Kazakhstan,Russia,S,1974-12-02 09:40:00+00:00,1974,12,02,02/12/1974,09:40
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 696,StatusRetired,,Success,Russia,Russia,S,1974-11-27 11:44:00+00:00,1974,11,27,27/11/1974,11:44
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",Atlas-SLV3D Centaur-D1A | Intelsat 4 F8,StatusRetired,,Success,USA,USA,P,1974-11-21 23:43:00+00:00,1974,11,21,21/11/1974,23:43
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Molniya-M /Block L | Molniya-3 n†­45,StatusRetired,,Success,Russia,Russia,S,1974-11-21 10:33:00+00:00,1974,11,21,21/11/1974,10:33
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Cosmos-2I (63SM) | Cosmos 695,StatusRetired,,Success,Russia,Russia,S,1974-11-20 12:00:00+00:00,1974,11,20,20/11/1974,12:00
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 694,StatusRetired,,Success,Russia,Russia,S,1974-11-16 11:45:00+00:00,1974,11,16,16/11/1974,11:45
CASIC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",Long March 2 | FSW-0 No.0,StatusRetired,,Failure,China,China,S,1974-11-05 09:40:00+00:00,1974,11,05,05/11/1974,09:40
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Soyuz M | Cosmos 693,StatusRetired,,Success,Russia,Russia,S,1974-11-04 10:40:00+00:00,1974,11,04,04/11/1974,10:40
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 692,StatusRetired,,Success,Russia,Russia,S,1974-11-01 14:20:00+00:00,1974,11,01,01/11/1974,14:20
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Intercosmos-12,StatusRetired,,Success,Russia,Russia,S,1974-10-31 10:00:00+00:00,1974,10,31,31/10/1974,10:00
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA","Titan IIID | KH-9, S3 & SSF-B-26",StatusRetired,,Success,USA,USA,P,1974-10-29 19:30:00+00:00,1974,10,29,29/10/1974,19:30
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Vostok-2M | Meteor n†­29,StatusRetired,,Success,Russia,Russia,S,1974-10-28 10:17:00+00:00,1974,10,28,28/10/1974,10:17
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Soyuz U | Cosmos 691,StatusRetired,,Success,Kazakhstan,Russia,S,1974-10-25 09:30:00+00:00,1974,10,25,25/10/1974,09:30
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Molniya-M /Block L | Molniya-1 n†­44,StatusRetired,,Success,Russia,Russia,S,1974-10-24 12:38:00+00:00,1974,10,24,24/10/1974,12:38
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Soyuz U | Cosmos 690,StatusRetired,,Success,Russia,Russia,S,1974-10-22 17:59:00+00:00,1974,10,22,22/10/1974,17:59
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 689,StatusRetired,,Success,Russia,Russia,S,1974-10-18 22:36:00+00:00,1974,10,18,18/10/1974,22:36
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 688,StatusRetired,,Success,Russia,Russia,S,1974-10-18 15:00:00+00:00,1974,10,18,18/10/1974,15:00
ASI,"SM Launch Tab, San Marco Launch Platform, Kenya",Scout B1 | Ariel 5,StatusRetired,,Success,Kenya,Italy,S,1974-10-15 07:47:00+00:00,1974,10,15,15/10/1974,07:47
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 687,StatusRetired,,Success,Russia,Russia,S,1974-10-11 11:29:00+00:00,1974,10,11,11/10/1974,11:29
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Cosmos-2I (63SM) | Cosmos 686,StatusRetired,,Success,Russia,Russia,S,1974-09-26 16:34:00+00:00,1974,09,26,26/09/1974,16:34
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Voskhod | Cosmos 685,StatusRetired,,Success,Kazakhstan,Russia,S,1974-09-20 09:30:00+00:00,1974,09,20,20/09/1974,09:30
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 677 to 684,StatusRetired,,Success,Russia,Russia,S,1974-09-19 14:57:00+00:00,1974,09,19,19/09/1974,14:57
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 676,StatusRetired,,Success,Russia,Russia,S,1974-09-11 17:40:00+00:00,1974,09,11,11/09/1974,17:40
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Voskhod | Zenit-2M n†­51,StatusRetired,,Failure,Russia,Russia,S,1974-08-30 09:00:00+00:00,1974,08,30,30/08/1974,09:00
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 675,StatusRetired,,Success,Russia,Russia,S,1974-08-29 15:00:00+00:00,1974,08,29,29/08/1974,15:00
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Voskhod | Cosmos 674,StatusRetired,,Success,Kazakhstan,Russia,S,1974-08-29 07:39:00+00:00,1974,08,29,29/08/1974,07:39
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Soyuz | Soyuz 15,StatusRetired,,Success,Kazakhstan,Russia,S,1974-08-28 20:10:00+00:00,1974,08,28,28/08/1974,20:10
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Vostok-2M | Cosmos 673,StatusRetired,,Success,Russia,Russia,S,1974-08-16 03:41:00+00:00,1974,08,16,16/08/1974,03:41
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",Titan III(24)B | OPS 3004,StatusRetired,,Success,USA,USA,S,1974-08-14 15:45:00+00:00,1974,08,14,14/08/1974,15:45
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Soyuz U | Cosmos 672,StatusRetired,,Success,Kazakhstan,Russia,S,1974-08-12 00:00:00+00:00,1974,08,12,12/08/1974,00:00
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 671,StatusRetired,,Success,Russia,Russia,S,1974-08-07 12:49:00+00:00,1974,08,07,07/08/1974,12:49
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Soyuz U | Cosmos 670,StatusRetired,,Success,Kazakhstan,Russia,S,1974-08-06 00:02:00+00:00,1974,08,06,06/08/1974,00:02
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 669,StatusRetired,,Success,Russia,Russia,S,1974-07-26 06:59:00+00:00,1974,07,26,26/07/1974,06:59
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Cosmos-2I (63SM) | Cosmos 668,StatusRetired,,Success,Russia,Russia,S,1974-07-25 12:00:00+00:00,1974,07,25,25/07/1974,12:00
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Voskhod | Cosmos 667,StatusRetired,,Success,Kazakhstan,Russia,S,1974-07-25 07:00:00+00:00,1974,07,25,25/07/1974,07:00
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Molniya-M /Block L | Molniya-2 n†­42,StatusRetired,,Success,Russia,Russia,S,1974-07-23 01:23:00+00:00,1974,07,23,23/07/1974,01:23
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",Atlas-E/F PTS | P73-3,StatusRetired,,Success,USA,USA,P,1974-07-14 05:17:00+00:00,1974,07,14,14/07/1974,05:17
CASIC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",Feng Bao 1 | JSSW-2,StatusRetired,,Failure,China,China,S,1974-07-12 13:55:00+00:00,1974,07,12,12/07/1974,13:55
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 666,StatusRetired,,Success,Russia,Russia,S,1974-07-12 12:15:00+00:00,1974,07,12,12/07/1974,12:15
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Cosmos-2I (63SM) | DS-P1-You n†­68,StatusRetired,,Failure,Russia,Russia,S,1974-07-11 11:00:00+00:00,1974,07,11,11/07/1974,11:00
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",Cosmos-3MRB (65MRB) | BOR-3 Shuttle,StatusRetired,,Success,Russia,Russia,S,1974-07-11 05:01:00+00:00,1974,07,11,11/07/1974,05:01
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Vostok-2M | Meteor-Priroda n†­1,StatusRetired,,Success,Russia,Russia,S,1974-07-09 14:39:00+00:00,1974,07,09,09/07/1974,14:39
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Soyuz | Soyuz 14,StatusRetired,,Success,Kazakhstan,Russia,S,1974-07-03 18:51:00+00:00,1974,07,03,03/07/1974,18:51
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Molniya-M /Block 2BL | Cosmos 665,StatusRetired,,Success,Russia,Russia,S,1974-06-29 15:59:00+00:00,1974,06,29,29/06/1974,15:59
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Soyuz M | Cosmos 664,StatusRetired,,Success,Russia,Russia,S,1974-06-29 12:50:00+00:00,1974,06,29,29/06/1974,12:50
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 663,StatusRetired,,Success,Russia,Russia,S,1974-06-27 15:39:00+00:00,1974,06,27,27/06/1974,15:39
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Cosmos-2I (63SM) | Cosmos 662,StatusRetired,,Success,Russia,Russia,S,1974-06-26 12:30:00+00:00,1974,06,26,26/06/1974,12:30
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 661,StatusRetired,,Success,Russia,Russia,S,1974-06-21 09:03:00+00:00,1974,06,21,21/06/1974,09:03
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 660,StatusRetired,,Success,Russia,Russia,S,1974-06-18 13:00:00+00:00,1974,06,18,18/06/1974,13:00
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 659,StatusRetired,,Success,Russia,Russia,S,1974-06-13 12:29:00+00:00,1974,06,13,13/06/1974,12:29
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",Titan III(24)B | OPS 1776,StatusRetired,,Success,USA,USA,S,1974-06-06 16:30:00+00:00,1974,06,06,06/06/1974,16:30
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Voskhod | Cosmos 658,StatusRetired,,Success,Kazakhstan,Russia,S,1974-06-06 06:20:00+00:00,1974,06,06,06/06/1974,06:20
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",Titan III(23)C | ATS-6,StatusRetired,,Success,USA,USA,P,1974-05-30 13:00:00+00:00,1974,05,30,30/05/1974,13:00
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 657,StatusRetired,,Success,Russia,Russia,S,1974-05-30 12:44:00+00:00,1974,05,30,30/05/1974,12:44
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",Proton K/Block D | Luna-22,StatusRetired,,Success,Kazakhstan,Russia,S,1974-05-29 08:56:00+00:00,1974,05,29,29/05/1974,08:56
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Soyuz | Cosmos 656,StatusRetired,,Success,Kazakhstan,Russia,S,1974-05-27 07:20:00+00:00,1974,05,27,27/05/1974,07:20
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",Soyuz U | Yantar-2K n†­01,StatusRetired,,Failure,Russia,Russia,S,1974-05-23 12:16:00+00:00,1974,05,23,23/05/1974,12:16
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 655,StatusRetired,,Success,Russia,Russia,S,1974-05-21 06:15:00+00:00,1974,05,21,21/05/1974,06:15
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Intercosmos-11,StatusRetired,,Success,Russia,Russia,S,1974-05-17 11:00:00+00:00,1974,05,17,17/05/1974,11:00
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",Tsyklon-2 | Cosmos 654,StatusRetired,,Success,Kazakhstan,Russia,S,1974-05-17 06:53:00+00:00,1974,05,17,17/05/1974,06:53
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 653,StatusRetired,,Success,Russia,Russia,S,1974-05-15 12:30:00+00:00,1974,05,15,15/05/1974,12:30
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Soyuz U | Cosmos 652,StatusRetired,,Success,Kazakhstan,Russia,S,1974-05-15 08:30:00+00:00,1974,05,15,15/05/1974,08:30
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",Tsyklon-2 | Cosmos 651,StatusRetired,,Success,Kazakhstan,Russia,S,1974-05-15 07:30:00+00:00,1974,05,15,15/05/1974,07:30
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 650,StatusRetired,,Success,Russia,Russia,S,1974-04-29 17:10:00+00:00,1974,04,29,29/04/1974,17:10
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 649,StatusRetired,,Success,Russia,Russia,S,1974-04-29 13:29:00+00:00,1974,04,29,29/04/1974,13:29
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Molniya-M /Block L | Molniya-2 n†­41,StatusRetired,,Success,Russia,Russia,S,1974-04-26 14:22:00+00:00,1974,04,26,26/04/1974,14:22
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Vostok-2M | Meteor n†­28,StatusRetired,,Success,Russia,Russia,S,1974-04-24 11:50:00+00:00,1974,04,24,24/04/1974,11:50
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Molniya-M /Block ML | Molniya-1 n†­40,StatusRetired,,Success,Russia,Russia,S,1974-04-20 20:53:00+00:00,1974,04,20,20/04/1974,20:53
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Voskhod | Zenit-4MK n†­23,StatusRetired,,Failure,Kazakhstan,Russia,S,1974-04-12 08:00:00+00:00,1974,04,12,12/04/1974,08:00
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 640,StatusRetired,,Success,Russia,Russia,S,1974-04-11 12:22:00+00:00,1974,04,11,11/04/1974,12:22
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA","Titan IIID | KH-9, SSF-B-25, IRCB",StatusRetired,,Success,USA,USA,P,1974-04-10 20:20:00+00:00,1974,04,10,10/04/1974,20:20
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 639,StatusRetired,,Success,Russia,Russia,S,1974-04-04 08:30:00+00:00,1974,04,04,04/04/1974,08:30
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Soyuz U | Cosmos 638,StatusRetired,,Success,Kazakhstan,Russia,S,1974-04-03 07:30:00+00:00,1974,04,03,03/04/1974,07:30
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",Proton K/Block-DM | Cosmos 637,StatusRetired,,Success,Kazakhstan,Russia,S,1974-03-26 13:35:00+00:00,1974,03,26,26/03/1974,13:35
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 641 to 648,StatusRetired,,Success,Russia,Russia,S,1974-03-23 14:14:00+00:00,1974,03,23,23/03/1974,14:14
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Soyuz U | Cosmos 636,StatusRetired,,Success,Kazakhstan,Russia,S,1974-03-20 08:30:00+00:00,1974,03,20,20/03/1974,08:30
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 635,StatusRetired,,Success,Russia,Russia,S,1974-03-14 10:29:00+00:00,1974,03,14,14/03/1974,10:29
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Cosmos-2I (63SM) | Cosmos 634,StatusRetired,,Success,Russia,Russia,S,1974-03-05 16:05:00+00:00,1974,03,05,05/03/1974,16:05
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Vostok-2M | Meteor n†­27,StatusRetired,,Success,Russia,Russia,S,1974-03-05 11:38:00+00:00,1974,03,05,05/03/1974,11:38
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Cosmos-2I (63SM) | Cosmos 633,StatusRetired,,Success,Russia,Russia,S,1974-02-27 11:05:00+00:00,1974,02,27,27/02/1974,11:05
ASI,"SM Launch Tab, San Marco Launch Platform, Kenya",Scout D1 | San Marco 4,StatusRetired,,Success,Kenya,Italy,S,1974-02-18 10:05:00+00:00,1974,02,18,18/02/1974,10:05
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",Titan III(24)B | OPS 6889,StatusRetired,,Success,USA,USA,S,1974-02-13 18:00:00+00:00,1974,02,13,13/02/1974,18:00
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",Voskhod | Cosmos 632,StatusRetired,,Success,Kazakhstan,Russia,S,1974-02-12 08:56:00+00:00,1974,02,12,12/02/1974,08:56
Martin Marietta,"SLC-41, Cape Canaveral AFS, Florida, USA",Titan IIIE | Sphinx & Viking-DS,StatusRetired,,Failure,USA,USA,P,1974-02-11 13:48:00+00:00,1974,02,11,11/02/1974,13:48
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 631,StatusRetired,,Success,Russia,Russia,S,1974-02-06 00:33:00+00:00,1974,02,06,06/02/1974,00:33
ISAS,"Mu Pad, Uchinoura Space Center, Japan",Mu-III H | Tansei 2,StatusRetired,,Success,Japan,Japan,S,1974-02-04 05:00:00+00:00,1974,02,04,04/02/1974,05:00
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 630,StatusRetired,,Success,Russia,Russia,S,1974-01-30 11:00:00+00:00,1974,01,30,30/01/1974,11:00
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Soyuz | Cosmos 613,StatusRetired,,Success,Kazakhstan,Russia,S,1974-01-29 05:29:00+00:00,1974,01,29,29/01/1974,05:29
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 629,StatusRetired,,Success,Russia,Russia,S,1974-01-24 15:00:00+00:00,1974,01,24,24/01/1974,15:00
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 628,StatusRetired,,Success,Russia,Russia,S,1974-01-17 10:07:00+00:00,1974,01,17,17/01/1974,10:07
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 627,StatusRetired,,Success,Russia,Russia,S,1973-12-29 04:12:00+00:00,1973,12,29,29/12/1973,04:12
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",Tsyklon-2 | Cosmos 626,StatusRetired,,Success,Kazakhstan,Russia,S,1973-12-27 20:19:00+00:00,1973,12,27,27/12/1973,20:19
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Oreol-2,StatusRetired,,Success,Russia,Russia,S,1973-12-26 00:00:00+00:00,1973,12,26,26/12/1973,00:00
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Molniya-M /Block L | Molniya-2 n†­39,StatusRetired,,Success,Russia,Russia,S,1973-12-25 11:17:00+00:00,1973,12,25,25/12/1973,11:17
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 625,StatusRetired,,Success,Russia,Russia,S,1973-12-21 12:30:00+00:00,1973,12,21,21/12/1973,12:30
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 617 to 624,StatusRetired,,Success,Russia,Russia,S,1973-12-19 09:43:00+00:00,1973,12,19,19/12/1973,09:43
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Soyuz | Soyuz 13,StatusRetired,,Success,Kazakhstan,Russia,S,1973-12-18 11:55:00+00:00,1973,12,18,18/12/1973,11:55
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Soyuz M | Cosmos 616,StatusRetired,,Success,Russia,Russia,S,1973-12-17 12:00:00+00:00,1973,12,17,17/12/1973,12:00
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",Titan III(23)C | DSCS-II 3&4,StatusRetired,,Success,USA,USA,P,1973-12-13 23:57:00+00:00,1973,12,13,13/12/1973,23:57
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Cosmos-2I (63SM) | Cosmos 615,StatusRetired,,Success,Russia,Russia,S,1973-12-13 11:10:00+00:00,1973,12,13,13/12/1973,11:10
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 614,StatusRetired,,Success,Russia,Russia,S,1973-12-04 15:00:00+00:00,1973,12,04,04/12/1973,15:00
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",Molniya-M /Block L | Molniya-1 n†­38,StatusRetired,,Success,Russia,Russia,S,1973-11-30 13:08:00+00:00,1973,11,30,30/11/1973,13:08
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",Voskhod | Cosmos 612,StatusRetired,,Success,Russia,Russia,S,1973-11-28 11:43:00+00:00,1973,11,28,28/11/1973,11:43
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",Cosmos-2I (63SM) | Cosmos 611,StatusRetired,,Success,Russia,Russia,S,1973-11-28 09:29:00+00:00,1973,11,28,28/11/1973,09:29
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",Cosmos-3M (11K65M) | Cosmos 610,StatusRetired,,Success,Russia,Russia,S,1973-11-27 00:08:00+00:00,1973,11,27,27/11/1973,00:08
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Voskhod | Cosmos 609,StatusRetired,,Success,Kazakhstan,Russia,S,1973-11-21 10:00:00+00:00,1973,11,21,21/11/1973,10:00
